Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-25 00:00:00+07:00,2915.6829932111636,2924.939129697548,2878.658447265625,2878.658447265625,30750600,0.0,0.0
2022-07-26 00:00:00+07:00,2897.1706687927244,2971.2197593688966,2887.914532470703,2961.963623046875,58317600,0.0,0.0
2022-07-27 00:00:00+07:00,2980.4757652753665,3008.244173026379,2961.963493441358,2998.988037109375,87439200,0.0,0.0
2022-07-28 00:00:00+07:00,2971.2194505774455,3036.012398097826,2971.2194505774455,2980.4755859375,94427400,0.0,0.0
2022-07-29 00:00:00+07:00,3045.2687339206477,3091.5494137674664,3017.500326012557,3063.781005859375,132709400,0.0,0.0
2022-08-01 00:00:00+07:00,3036.0124963264107,3045.2686319859426,2952.707275390625,2952.707275390625,95909000,0.0,0.0
2022-08-02 00:00:00+07:00,2961.963398318043,3026.75634765625,2952.707262698299,3026.75634765625,57458200,0.0,0.0
2022-08-03 00:00:00+07:00,3026.756494140625,3054.52490234375,2980.4758138020834,3054.52490234375,55822800,0.0,0.0
2022-08-04 00:00:00+07:00,3073.0371744791664,3073.0371744791664,3017.5003580729167,3054.52490234375,75188600,0.0,0.0
2022-08-05 00:00:00+07:00,3063.781038411458,3073.0371744791664,3026.756494140625,3054.52490234375,64150800,0.0,0.0
2022-08-08 00:00:00+07:00,3054.524773694798,3091.54931640625,3045.268638016935,3091.54931640625,82522000,0.0,0.0
2022-08-09 00:00:00+07:00,3119.318048977922,3184.111005484882,3110.0619123340707,3137.830322265625,117148200,0.0,0.0
2022-08-10 00:00:00+07:00,3091.549478220385,3184.11083984375,3054.524933571039,3184.11083984375,79950200,0.0,0.0
2022-08-11 00:00:00+07:00,3193.3670750950787,3211.8793479941805,3119.3179834986713,3156.342529296875,106627400,0.0,0.0
2022-08-12 00:00:00+07:00,3156.3425955533276,3174.8548688410306,3119.318048977922,3137.830322265625,62626200,0.0,0.0
2022-08-15 00:00:00+07:00,3128.5739746093745,3165.5985186875923,3110.061702570266,3128.573974609375,44464800,0.0,0.0
2022-08-16 00:00:00+07:00,3165.598665746426,3202.6232115446296,3137.830256397773,3156.342529296875,109260400,0.0,0.0
2022-08-18 00:00:00+07:00,3248.903792980105,3258.159929142442,3174.8547036814134,3184.11083984375,116693200,0.0,0.0
2022-08-19 00:00:00+07:00,3184.110724954044,3202.6229966107535,3147.086181640625,3147.086181640625,48290200,0.0,0.0
2022-08-22 00:00:00+07:00,3119.3179834986713,3165.598665746426,3091.549574150018,3156.342529296875,121399800,0.0,0.0
2022-08-23 00:00:00+07:00,3147.086263020833,3211.8792154947914,3128.5739908854166,3193.366943359375,95553400,0.0,0.0
2022-08-24 00:00:00+07:00,3184.1108072916663,3221.1353515624996,3165.59853515625,3193.366943359375,60958200,0.0,0.0
2022-08-25 00:00:00+07:00,3165.598356641764,3193.3667632789725,3119.3176789130835,3174.8544921875,77254800,0.0,0.0
2022-08-26 00:00:00+07:00,3193.366860782399,3202.6229966107535,3147.086181640625,3147.086181640625,82356600,0.0,0.0
2022-08-29 00:00:00+07:00,3110.0618146929824,3184.110905519006,3091.5495419864765,3165.5986328125,62683800,0.0,0.0
2022-08-30 00:00:00+07:00,3193.366910901373,3239.647590769509,3174.8546389541184,3202.623046875,109649400,0.0,0.0
2022-08-31 00:00:00+07:00,3147.086216123764,3276.672119140625,3128.5739442642125,3276.672119140625,151631600,0.0,0.0
2022-09-01 00:00:00+07:00,3276.6722648043597,3313.6968101693806,3211.8793104155725,3304.440673828125,120967800,0.0,0.0
2022-09-02 00:00:00+07:00,3322.952798789504,3332.20893471928,3230.391439491746,3276.672119140625,90044600,0.0,0.0
2022-09-05 00:00:00+07:00,3276.6722323454956,3332.209049842877,3258.1599598463686,3313.69677734375,60491000,0.0,0.0
2022-09-06 00:00:00+07:00,3322.9528317546033,3332.208967776204,3258.1598796033995,3267.416015625,65296200,0.0,0.0
2022-09-07 00:00:00+07:00,3248.903679302377,3285.92822265625,3230.39140762544,3285.92822265625,97771400,0.0,0.0
2022-09-08 00:00:00+07:00,3295.184504844623,3369.233594841131,3267.416096095932,3313.69677734375,96931000,0.0,0.0
2022-09-09 00:00:00+07:00,3359.977294921875,3369.233430720558,3313.696615928461,3359.977294921875,128510800,0.0,0.0
2022-09-12 00:00:00+07:00,3387.7460604883345,3406.2583340429155,3359.977650156463,3397.002197265625,110819000,0.0,0.0
2022-09-13 00:00:00+07:00,3424.77048843626,3517.3318529885914,3415.514351981027,3498.819580078125,185487800,0.0,0.0
2022-09-14 00:00:00+07:00,3434.0263350291916,3480.3070133988576,3406.2579280073924,3443.282470703125,119631200,0.0,0.0
2022-09-15 00:00:00+07:00,3480.3069487383023,3517.3314907461563,3443.2824067304477,3461.794677734375,156750600,0.0,0.0
2022-09-16 00:00:00+07:00,3434.026597243089,3443.282733623798,3341.4652334359976,3369.233642578125,167812600,0.0,0.0
2022-09-19 00:00:00+07:00,3424.7705408938855,3443.2828140879064,3387.7459945058436,3415.514404296875,137396600,0.0,0.0
2022-09-20 00:00:00+07:00,3452.538984215778,3471.051257589589,3406.25830078125,3406.25830078125,140752200,0.0,0.0
2022-09-21 00:00:00+07:00,3387.745688384434,3434.0263671875,3369.2334168632074,3434.0263671875,71044400,0.0,0.0
2022-09-22 00:00:00+07:00,3434.0267108419666,3443.2828475288725,3397.0021640943446,3406.25830078125,96479200,0.0,0.0
2022-09-23 00:00:00+07:00,3406.25830078125,3424.7705741550612,3387.7460274074388,3406.25830078125,61877000,0.0,0.0
2022-09-26 00:00:00+07:00,3378.4900661159204,3471.051437790329,3313.6971059438342,3424.770751953125,133769600,0.0,0.0
2022-09-27 00:00:00+07:00,3424.7701357265205,3461.794677734375,3406.2578647225937,3461.794677734375,130959400,0.0,0.0
2022-09-28 00:00:00+07:00,3498.819284746724,3554.3560987903224,3434.0263350291916,3443.282470703125,133085000,0.0,0.0
2022-09-29 00:00:00+07:00,3461.7953006228886,3471.051437790329,3406.258477618243,3424.770751953125,67945200,0.0,0.0
2022-09-30 00:00:00+07:00,3443.2825529467837,3489.563232421875,3415.514145261729,3489.563232421875,113501000,0.0,0.0
2022-10-03 00:00:00+07:00,3452.5386387087265,3471.0509102299525,3415.5140956662735,3434.0263671875,54662400,0.0,0.0
2022-10-04 00:00:00+07:00,3443.2828140879064,3471.0512238789383,3415.514404296875,3415.514404296875,90247000,0.0,0.0
2022-10-05 00:00:00+07:00,3443.2825029481132,3508.0754532724054,3434.0263671875,3434.0263671875,75891600,0.0,0.0
2022-10-06 00:00:00+07:00,3443.282438631032,3452.53857421875,3415.5140318678787,3452.53857421875,43279200,0.0,0.0
2022-10-07 00:00:00+07:00,3452.538688841802,3489.563232421875,3434.0264170517657,3489.563232421875,51267000,0.0,0.0
2022-10-10 00:00:00+07:00,3471.0508777249242,3480.3070133988576,3434.0263350291916,3443.282470703125,55465000,0.0,0.0
2022-10-11 00:00:00+07:00,3489.5631490727906,3489.5631490727906,3424.7701993552587,3443.282470703125,71925600,0.0,0.0
2022-10-12 00:00:00+07:00,3471.0509606318383,3517.3316401069296,3443.2825529467837,3489.563232421875,118731400,0.0,0.0
2022-10-13 00:00:00+07:00,3517.3315751772757,3535.843846625577,3452.5386251082205,3508.075439453125,58832000,0.0,0.0
2022-10-14 00:00:00+07:00,3572.8684887175864,3572.8684887175864,3471.0509929251166,3480.30712890625,106401600,0.0,0.0
2022-10-17 00:00:00+07:00,3498.819580078125,3508.0757165333584,3443.2827613467266,3498.819580078125,60905200,0.0,0.0
2022-10-18 00:00:00+07:00,3517.33203125,3545.100442023026,3498.8197574013157,3517.33203125,67904400,0.0,0.0
2022-10-19 00:00:00+07:00,3471.0508965565223,3545.0999823497277,3452.5386251082205,3508.075439453125,71544800,0.0,0.0
2022-10-20 00:00:00+07:00,3461.795396592882,3674.68655734592,3461.795396592882,3665.430419921875,102422400,0.0,0.0
2022-10-21 00:00:00+07:00,3702.454144021739,3869.064580502717,3674.685737941576,3832.0400390625,183987800,0.0,0.0
2022-10-24 00:00:00+07:00,3822.784277939215,3887.5772318025915,3795.015869140625,3795.015869140625,102168000,0.0,0.0
2022-10-25 00:00:00+07:00,3804.2720383175424,3869.0649927414424,3785.7597656249995,3785.759765625,83305200,0.0,0.0
2022-10-26 00:00:00+07:00,3785.759064319087,3795.015198950674,3702.4538526348038,3776.5029296875,80531400,0.0,0.0
2022-10-27 00:00:00+07:00,3776.5029296875,3822.783602845435,3720.9661218979777,3776.5029296875,84531200,0.0,0.0
2022-10-28 00:00:00+07:00,3748.734525792739,3785.759064319087,3739.478391161152,3776.5029296875,102437400,0.0,0.0
2022-10-31 00:00:00+07:00,3813.528234689721,3906.0895996093745,3785.7598252138255,3906.089599609375,173874600,0.0,0.0
2022-11-01 00:00:00+07:00,3924.6020742563105,3924.6020742563105,3785.760019742526,3850.552978515625,111898000,0.0,0.0
2022-11-02 00:00:00+07:00,3841.2962837313894,3850.5524193548385,3693.1981137562034,3730.22265625,127515400,0.0,0.0
2022-11-03 00:00:00+07:00,3683.9423300253375,3776.5036951013512,3683.9423300253375,3767.24755859375,119598600,0.0,0.0
2022-11-04 00:00:00+07:00,3711.710772133813,3757.991455078125,3702.4546355449506,3757.991455078125,70781200,0.0,0.0
2022-11-07 00:00:00+07:00,3767.247460342035,3795.015869140625,3702.4545064786585,3795.015869140625,98034400,0.0,0.0
2022-11-08 00:00:00+07:00,3804.2721380224366,3804.2721380224366,3730.2230453115376,3757.991455078125,39585800,0.0,0.0
2022-11-09 00:00:00+07:00,3720.9669087226753,3757.991455078125,3720.9669087226753,3757.991455078125,68010400,0.0,0.0
2022-11-10 00:00:00+07:00,3720.9667316096843,3757.9912762028152,3702.4544593131186,3739.47900390625,61964000,0.0,0.0
2022-11-11 00:00:00+07:00,3813.528156381145,3869.064974192521,3785.759747475457,3859.808837890625,102008200,0.0,0.0
2022-11-14 00:00:00+07:00,3906.0895043349847,3906.0895043349847,3757.9913240758383,3795.015869140625,61055200,0.0,0.0
2022-11-15 00:00:00+07:00,3813.528141673018,3813.528141673018,3739.479051543445,3795.015869140625,83000800,0.0,0.0
2022-11-16 00:00:00+07:00,3739.4793823242185,3767.2477935791017,3665.430285644531,3702.454833984375,128257800,0.0,0.0
2022-11-17 00:00:00+07:00,3646.9181450737847,3711.7111070421006,3646.9181450737847,3665.430419921875,167562600,0.0,0.0
2022-11-18 00:00:00+07:00,3683.9423300253375,3785.7598316089525,3674.6861935177362,3767.24755859375,111646200,0.0,0.0
2022-11-21 00:00:00+07:00,3767.2474123510983,3776.503548499381,3711.7105954614017,3739.47900390625,52311600,0.0,0.0
2022-11-22 00:00:00+07:00,3720.9664568865737,3795.0155406057097,3720.9664568865737,3748.73486328125,79850600,0.0,0.0
2022-11-23 00:00:00+07:00,3748.734525792739,3813.527468213848,3748.734525792739,3776.5029296875,78250600,0.0,0.0
2022-11-24 00:00:00+07:00,3785.7597656249995,3813.528174663814,3776.5036292787286,3785.759765625,59701400,0.0,0.0
2022-11-25 00:00:00+07:00,3785.7598316089525,3785.7598316089525,3739.479149070946,3767.24755859375,77984800,0.0,0.0
2022-11-28 00:00:00+07:00,3767.247134211034,3804.2716760706016,3748.73486328125,3748.73486328125,64779000,0.0,0.0
2022-11-29 00:00:00+07:00,3795.0160139698096,3869.065106925318,3776.5037407309323,3822.784423828125,72261000,0.0,0.0
2022-11-30 00:00:00+07:00,3822.7839245286523,3998.650497327791,3822.7839245286523,3896.8330078125,347136800,0.0,0.0
2022-12-01 00:00:00+07:00,3896.833663353553,3943.1143481914814,3850.552978515625,3850.552978515625,141493000,0.0,0.0
2022-12-02 00:00:00+07:00,3850.552330760095,3896.8330078125,3822.7839245286523,3896.8330078125,70811400,0.0,0.0
2022-12-05 00:00:00+07:00,3943.1134866648704,4072.6993758979884,3915.345081829202,4026.418701171875,146472800,0.0,0.0
2022-12-06 00:00:00+07:00,4026.418913395033,4072.6995905604936,3970.882100796481,4035.675048828125,139360200,0.0,0.0
2022-12-07 00:00:00+07:00,3933.8577454348642,3961.6261530496986,3841.29638671875,3841.29638671875,200886200,0.0,0.0
2022-12-08 00:00:00+07:00,3730.2221989418144,3785.7590058739506,3693.197660987057,3720.966064453125,279908400,0.0,0.0
2022-12-09 00:00:00+07:00,3683.9421712649555,3720.9667156997793,3637.661490721426,3674.68603515625,241338200,0.0,0.0
2022-12-12 00:00:00+07:00,3637.661458537806,3702.4544107255024,3619.1491864841787,3683.942138671875,183717600,0.0,0.0
2022-12-13 00:00:00+07:00,3619.149732801649,3702.454969618055,3619.149732801649,3665.430419921875,224176000,0.0,0.0
2022-12-14 00:00:00+07:00,3730.222818805944,3739.4789548327576,3683.942138671875,3683.942138671875,162689200,0.0,0.0
2022-12-15 00:00:00+07:00,3665.4304199218745,3711.7111070421006,3665.4304199218745,3665.430419921875,82673400,0.0,0.0
2022-12-16 00:00:00+07:00,3637.661506275139,3739.47900390625,3637.661506275139,3739.47900390625,770252400,0.0,0.0
2022-12-19 00:00:00+07:00,3702.454833984375,3730.2232452392577,3665.430285644531,3702.454833984375,100871400,0.0,0.0
2022-12-20 00:00:00+07:00,3702.4537954757466,3720.966064453125,3683.9415264983677,3720.966064453125,56633800,0.0,0.0
2022-12-21 00:00:00+07:00,3748.7355194091797,3748.7355194091797,3702.454833984375,3702.454833984375,37945200,0.0,0.0
2022-12-22 00:00:00+07:00,3739.4789548327576,3739.4789548327576,3683.942138671875,3683.942138671875,78836200,0.0,0.0
2022-12-23 00:00:00+07:00,3665.429899047544,3702.4544434823674,3665.429899047544,3674.68603515625,38571200,0.0,0.0
2022-12-26 00:00:00+07:00,3693.197660987057,3720.966064453125,3683.9415264983677,3720.966064453125,19578800,0.0,0.0
2022-12-27 00:00:00+07:00,3720.96668277913,3720.96668277913,3656.173730591434,3683.942138671875,43282000,0.0,0.0
2022-12-28 00:00:00+07:00,3702.4543781328325,3702.4543781328325,3646.9175624608397,3693.1982421875,30258400,0.0,0.0
2022-12-29 00:00:00+07:00,3665.429834351504,3693.1982421875,3656.1736984061718,3693.1982421875,56981400,0.0,0.0
2022-12-30 00:00:00+07:00,3702.4544434823674,3720.9667156997793,3674.6860351562495,3674.68603515625,40655800,0.0,0.0
2023-01-02 00:00:00+07:00,3674.686100672468,3693.1983732199365,3656.1738281249995,3656.173828125,5985400,0.0,0.0
2023-01-03 00:00:00+07:00,3646.91759456462,3693.1982746986887,3646.91759456462,3683.942138671875,13815200,0.0,0.0
2023-01-04 00:00:00+07:00,3711.710693359375,3730.2229661442097,3693.1984205745403,3711.710693359375,38575800,0.0,0.0
2023-01-05 00:00:00+07:00,3720.9668490577287,3720.9668490577287,3600.6370753319816,3637.66162109375,84945800,0.0,0.0
2023-01-06 00:00:00+07:00,3600.636865732621,3628.4052734375,3554.3561862244896,3628.4052734375,44097000,0.0,0.0
2023-01-09 00:00:00+07:00,3609.892854273779,3646.9173963688945,3554.3560411311055,3600.63671875,67250600,0.0,0.0
2023-01-10 00:00:00+07:00,3517.3315890330186,3535.843860554245,3397.001824145047,3434.0263671875,214538800,0.0,0.0
2023-01-11 00:00:00+07:00,3359.9774585915675,3397.002003589822,3295.184504844623,3313.69677734375,193915000,0.0,0.0
2023-01-12 00:00:00+07:00,3332.2092072860055,3498.8196676503057,3332.2092072860055,3406.25830078125,219659400,0.0,0.0
2023-01-13 00:00:00+07:00,3378.489923711044,3415.514470820206,3350.7215133791724,3397.002197265625,107483800,0.0,0.0
2023-01-16 00:00:00+07:00,3369.2333853116597,3461.7947420509913,3369.2333853116597,3443.282470703125,145710000,0.0,0.0
2023-01-17 00:00:00+07:00,3480.307396834936,3637.661720628005,3471.051260141226,3609.893310546875,146238000,0.0,0.0
2023-01-18 00:00:00+07:00,3572.868538581888,3619.1492191334673,3517.3317219199935,3535.843994140625,95360600,0.0,0.0
2023-01-19 00:00:00+07:00,3554.3564903846154,3637.661720628005,3526.5880803034856,3609.893310546875,81704200,0.0,0.0
2023-01-20 00:00:00+07:00,3646.9175624608397,3702.4543781328325,3628.4052905701756,3693.1982421875,93227400,0.0,0.0
2023-01-24 00:00:00+07:00,3646.9181450737847,3693.1988321940103,3628.4058702256943,3665.430419921875,35028000,0.0,0.0
2023-01-25 00:00:00+07:00,3628.405157659472,3646.91742887202,3591.380615234375,3591.380615234375,72767800,0.0,0.0
2023-01-26 00:00:00+07:00,3619.149348212866,3656.173893974634,3609.8932117724235,3637.66162109375,70558600,0.0,0.0
2023-01-27 00:00:00+07:00,3665.430011397288,3757.991375321462,3665.430011397288,3711.710693359375,216788400,0.0,0.0
2023-01-30 00:00:00+07:00,3711.710546752316,3748.7350908595713,3656.173730591434,3683.942138671875,82589400,0.0,0.0
2023-01-31 00:00:00+07:00,3711.710546752316,3739.4789548327576,3656.173730591434,3683.942138671875,167297000,0.0,0.0
2023-02-01 00:00:00+07:00,3683.9419712971167,3720.9665137222137,3582.124479628101,3591.380615234375,165628800,0.0,0.0
2023-02-02 00:00:00+07:00,3600.63671875,3609.892854273779,3545.0999056073265,3600.63671875,99351800,0.0,0.0
2023-02-03 00:00:00+07:00,3609.8930823953083,3683.9421712649555,3609.8930823953083,3674.68603515625,108125400,0.0,0.0
2023-02-06 00:00:00+07:00,3674.686100672468,3720.966782041139,3609.893146756329,3656.173828125,109098400,0.0,0.0
2023-02-07 00:00:00+07:00,3683.9423300253375,3785.7598316089525,3665.430057010135,3767.24755859375,118132000,0.0,0.0
2023-02-08 00:00:00+07:00,3748.734525792739,3785.759064319087,3739.478391161152,3776.5029296875,75656000,0.0,0.0
2023-02-09 00:00:00+07:00,3813.528141673018,3850.552686737805,3795.015869140625,3795.015869140625,121757400,0.0,0.0
2023-02-10 00:00:00+07:00,3869.065388207297,3869.065388207297,3757.9917406989534,3813.528564453125,81114600,0.0,0.0
2023-02-13 00:00:00+07:00,3906.0891219429345,3906.0891219429345,3795.0154976222825,3832.0400390625,56771800,0.0,0.0
2023-02-14 00:00:00+07:00,3869.0647943335844,3869.0647943335844,3804.271843232304,3841.29638671875,39570600,0.0,0.0
2023-02-15 00:00:00+07:00,3813.528174663814,3832.0404473563567,3739.479083893643,3785.759765625,75595200,0.0,0.0
2023-02-16 00:00:00+07:00,3785.7598316089525,3804.272104624155,3748.735285578547,3767.24755859375,49569000,0.0,0.0
2023-02-17 00:00:00+07:00,3767.2478779913154,3813.5285644531255,3739.4794661142296,3813.528564453125,58521000,0.0,0.0
2023-02-20 00:00:00+07:00,3813.5278641081204,3813.5278641081204,3776.5033217381383,3804.271728515625,40696400,0.0,0.0
2023-02-21 00:00:00+07:00,3813.527468213848,3813.527468213848,3767.246795055913,3776.5029296875,52604400,0.0,0.0
2023-02-22 00:00:00+07:00,3748.7355194091797,3767.2477935791017,3683.942559814453,3702.454833984375,75513400,0.0,0.0
2023-02-23 00:00:00+07:00,3693.1981137562034,3739.478791873449,3674.685842509305,3730.22265625,177505200,0.0,0.0
2023-02-24 00:00:00+07:00,3748.73486328125,3785.7594051408178,3730.222592351466,3748.73486328125,54138200,0.0,0.0
2023-02-27 00:00:00+07:00,3730.2230453115376,3757.991455078125,3720.9669087226753,3757.991455078125,47901800,0.0,0.0
2023-02-28 00:00:00+07:00,3730.2232452392577,3757.9916564941404,3702.454833984375,3702.454833984375,146440400,0.0,0.0
2023-03-01 00:00:00+07:00,3757.9912762028152,3776.503548499381,3720.9667316096843,3739.47900390625,89565600,0.0,0.0
2023-03-02 00:00:00+07:00,3757.9913565861857,3813.528174663814,3757.9913565861857,3785.759765625,72991800,0.0,0.0
2023-03-03 00:00:00+07:00,3776.502871385261,3795.01514036264,3711.7099299644356,3720.966064453125,88630600,0.0,0.0
2023-03-06 00:00:00+07:00,3767.247134211034,3785.7594051408178,3730.222592351466,3748.73486328125,53728800,0.0,0.0
2023-03-07 00:00:00+07:00,3757.9914220861483,3804.272104624155,3748.735285578547,3767.24755859375,80065800,0.0,0.0
2023-03-08 00:00:00+07:00,3795.0155929231296,3804.271728515625,3767.247186145643,3804.271728515625,104838200,0.0,0.0
2023-03-09 00:00:00+07:00,3850.552425986842,3887.5769685444075,3832.040154708059,3869.064697265625,83286000,0.0,0.0
2023-03-10 00:00:00+07:00,3859.8086584619728,3859.8086584619728,3804.271843232304,3841.29638671875,107531000,0.0,0.0
2023-03-13 00:00:00+07:00,3804.271632982337,3841.296174422554,3785.759362262228,3832.0400390625,92827600,0.0,0.0
2023-03-14 00:00:00+07:00,3776.5035323520146,3804.2719406781325,3646.917626830132,3674.68603515625,191898400,0.0,0.0
2023-03-15 00:00:00+07:00,3720.966064453125,3767.2467368965717,3646.9169885436104,3720.966064453125,262828600,0.0,0.0
2023-03-16 00:00:00+07:00,3730.2229518212644,3730.2229518212644,3637.6615882524984,3646.917724609375,135467400,0.0,0.0
2023-03-17 00:00:00+07:00,3683.942187016553,3748.7351400545326,3674.6860508682703,3739.47900390625,224171600,0.0,0.0
2023-03-20 00:00:00+07:00,3720.967108154297,3739.4793823242185,3702.454833984375,3702.454833984375,46333000,0.0,0.0
2023-03-21 00:00:00+07:00,3739.478501674107,3887.57666015625,3730.222366768973,3887.57666015625,131331000,0.0,0.0
2023-03-24 00:00:00+07:00,3933.857559064113,4054.1873196943093,3915.3452881979288,4035.675048828125,222156200,0.0,0.0
2023-03-27 00:00:00+07:00,4047.091126685049,4056.8197111241957,3969.262451171875,3969.262451171875,151825600,264.6684,0.0
2023-03-28 00:00:00+07:00,3969.2626591435187,3998.4484139901624,3930.348319347994,3940.076904296875,103951000,0.0,0.0
2023-03-29 00:00:00+07:00,3988.719936499849,4037.3628625547253,3969.262766077899,4027.63427734375,107454600,0.0,0.0
2023-03-30 00:00:00+07:00,4027.634382401818,4047.0915533312955,3978.9914550781245,3978.991455078125,97186200,0.0,0.0
2023-03-31 00:00:00+07:00,3998.4485909598216,4017.90576171875,3969.2628348214284,4017.90576171875,92013200,0.0,0.0
2023-04-03 00:00:00+07:00,4047.0912076900236,4095.734130859375,4047.0912076900236,4095.734130859375,101724400,0.0,0.0
2023-04-04 00:00:00+07:00,4086.0061410757207,4124.920485276442,3969.2631084735576,4047.091796875,94482600,0.0,2.0
2023-04-05 00:00:00+07:00,4008.1770732094797,4086.0057542426734,4008.1770732094797,4066.548583984375,42655500,0.0,0.0
2023-04-06 00:00:00+07:00,4066.5486181876513,4066.5486181876513,4008.1771069218,4027.63427734375,47999400,0.0,0.0
2023-04-10 00:00:00+07:00,4008.176788928462,4027.6339578067555,3930.348113415288,3969.262451171875,74787800,0.0,0.0
2023-04-11 00:00:00+07:00,3969.262451171875,3969.262451171875,3930.348113415288,3969.262451171875,37744800,0.0,0.0
2023-04-12 00:00:00+07:00,3969.2633874393205,4066.5492547785193,3969.2633874393205,4008.177734375,111901500,0.0,0.0
2023-04-13 00:00:00+07:00,4027.6345584032015,4047.0917301829268,3988.72021484375,3988.72021484375,67928500,0.0,0.0
2023-04-14 00:00:00+07:00,4008.1770732094797,4086.0057542426734,4008.1770732094797,4066.548583984375,142479800,0.0,0.0
2023-04-17 00:00:00+07:00,4066.5489019626525,4086.0060737423782,3988.72021484375,3988.72021484375,95789900,0.0,0.0
2023-04-18 00:00:00+07:00,4008.1771069218,4086.0057886096015,3988.719936499849,4027.63427734375,106962300,0.0,0.0
2023-04-26 00:00:00+07:00,4202.749173677885,4222.206345778245,4027.634624774639,4047.091796875,207338000,0.0,0.0
2023-04-27 00:00:00+07:00,4027.634624774639,4066.5489689753604,4027.634624774639,4047.091796875,51076300,0.0,0.0
2023-04-28 00:00:00+07:00,4066.5486181876513,4066.5486181876513,4008.1771069218,4027.63427734375,116957800,0.0,0.0
2023-05-02 00:00:00+07:00,4086.0056152343755,4086.0056152343755,4027.6341064453127,4086.005615234375,98024100,0.0,0.0
2023-05-03 00:00:00+07:00,4086.0057542426734,4086.0057542426734,4008.1770732094797,4066.548583984375,110683000,0.0,0.0
2023-05-04 00:00:00+07:00,4027.6342773437505,4066.5486181876513,3988.719936499849,4027.63427734375,100945900,0.0,0.0
2023-05-05 00:00:00+07:00,4027.6342773437505,4047.0914477657007,3988.719936499849,4027.63427734375,64499500,0.0,0.0
2023-05-08 00:00:00+07:00,4027.6345584032015,4047.0917301829268,3988.72021484375,3988.72021484375,64678000,0.0,0.0
2023-05-09 00:00:00+07:00,3969.2627291537747,3988.7198993947245,3930.348388671875,3930.348388671875,93531000,0.0,0.0
2023-05-10 00:00:00+07:00,3930.348736241533,3988.7202521263084,3930.348736241533,3949.805908203125,58148200,0.0,0.0
2023-05-11 00:00:00+07:00,3949.8052822935815,3969.262451171875,3910.8909445369945,3969.262451171875,63262300,0.0,0.0
2023-05-12 00:00:00+07:00,3949.806088867187,3949.806088867187,3891.4345703124995,3891.4345703125,105407300,0.0,0.0
2023-05-15 00:00:00+07:00,3930.348388671875,3930.348388671875,3891.434048189975,3930.348388671875,76451700,0.0,0.0
2023-05-16 00:00:00+07:00,3949.8057491937,3949.8057491937,3875.8684987161823,3883.6513671875,42752200,0.0,0.0
2023-05-17 00:00:00+07:00,3883.6517011718747,3949.806088867187,3875.86883203125,3891.4345703125,63396700,0.0,0.0
2023-05-19 00:00:00+07:00,3949.805908203125,3969.263080164717,3910.8915642799416,3949.805908203125,78499800,0.0,0.0
2023-05-22 00:00:00+07:00,3969.2627326928828,4086.0057542426734,3949.8055624345843,4066.548583984375,120027200,0.0,0.0
2023-05-23 00:00:00+07:00,4047.0917301829268,4086.0060737423782,3969.2630430640243,3988.72021484375,165534100,0.0,0.0
2023-05-24 00:00:00+07:00,3988.7202521263084,4008.1774240879004,3930.348736241533,3949.805908203125,125575300,0.0,0.0
2023-05-25 00:00:00+07:00,3930.3484252339977,4027.6342773437505,3930.3484252339977,4027.63427734375,76424100,0.0,0.0
2023-05-26 00:00:00+07:00,4027.6345584032015,4047.0917301829268,3969.2630430640243,3988.72021484375,42313700,0.0,0.0
2023-05-29 00:00:00+07:00,4027.6349078428398,4027.6349078428398,3969.2633874393205,4008.177734375,60646900,0.0,0.0
2023-05-30 00:00:00+07:00,3969.2633874393205,4047.0920813106795,3969.2633874393205,4008.177734375,49086100,0.0,0.0
2023-05-31 00:00:00+07:00,4027.634239876624,4047.091410117574,3930.348388671875,3930.348388671875,393735900,0.0,0.0
2023-06-05 00:00:00+07:00,3969.263080164717,4008.1774240879004,3949.805908203125,3949.805908203125,149191300,0.0,0.0
2023-06-06 00:00:00+07:00,3930.348388671875,3969.2627291537747,3852.519707708075,3930.348388671875,244590500,0.0,0.0
2023-06-07 00:00:00+07:00,3891.4337006374376,3949.8052061469994,3891.4337006374376,3910.890869140625,130408700,0.0,0.0
2023-06-08 00:00:00+07:00,3891.4337006374376,3949.8052061469994,3891.4337006374376,3910.890869140625,173484200,0.0,0.0
2023-06-09 00:00:00+07:00,3910.8915277248475,3988.72021484375,3891.434355945122,3988.72021484375,150849200,0.0,0.0
2023-06-12 00:00:00+07:00,3969.262451171875,3988.7196200501685,3930.348113415288,3969.262451171875,91080300,0.0,0.0
2023-06-13 00:00:00+07:00,3969.262451171875,4027.6339578067555,3930.348113415288,3969.262451171875,143804700,0.0,0.0
2023-06-14 00:00:00+07:00,3988.7198993947245,4008.1770696356743,3930.348388671875,3930.348388671875,96670300,0.0,0.0
2023-06-15 00:00:00+07:00,3930.3486995045732,4008.1773866234757,3930.3486995045732,3988.72021484375,94097900,0.0,0.0
2023-06-16 00:00:00+07:00,3988.7205609071602,4008.177734375,3949.8062139714807,4008.177734375,103942500,0.0,0.0
2023-06-19 00:00:00+07:00,3969.2630430640243,4008.1773866234757,3969.2630430640243,3988.72021484375,36211300,0.0,0.0
2023-06-20 00:00:00+07:00,3969.262451171875,3988.7196200501685,3930.348113415288,3969.262451171875,44316800,0.0,0.0
